source_id,target_id,src_profile,tgt_profile,relationship_level,tweet_id
7796,6574,"Feature_Vector: [1.0, 1.0, 0.0, 0.442025750875473, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.47114694118499756, 0.0]",1,tweet_6574_568551
4152,8137,"Feature_Vector: [1.0, 1.0, 0.0, 0.3087208569049835, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.07820848375558853, 0.0]",3,tweet_8137_1323671
6726,6621,"Feature_Vector: [1.0, 1.0, 0.0, 0.33031678199768066, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4823988080024719, 0.0]",1,tweet_6621_189331
4688,5114,"Feature_Vector: [1.0, 1.0, 0.0, 0.2270922064781189, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3551505506038666, 0.0]",1,tweet_5114_459392
8263,2719,"Feature_Vector: [1.0, 1.0, 0.0, 0.40493813157081604, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3128339350223541, 1.0]",1,tweet_2719_230252
3693,3200,"Feature_Vector: [1.0, 1.0, 0.0, 0.37347468733787537, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34427887201309204, 0.0]",1,tweet_3200_691571
2908,2908,"Feature_Vector: [1.0, 1.0, 0.0, 0.4058777093887329, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4058777093887329, 0.0]",1,tweet_2908_810206
5733,7685,"Feature_Vector: [1.0, 1.0, 0.0, 0.25259116291999817, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45351484417915344, 0.0]",1,tweet_7685_495661
7653,8366,"Feature_Vector: [0.0, 0.0, 0.0, 0.3977850675582886, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.6133937239646912, 0.0]",1,tweet_8366_1029098
1576,3599,"Feature_Vector: [1.0, 0.0, 0.0, 0.4346199035644531, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.684264600276947, 0.0]",1,tweet_3599_345713
10126,9258,"Feature_Vector: [1.0, 1.0, 0.0, 0.4034103453159332, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44137483835220337, 0.0]",1,tweet_9258_284218
7379,9383,"Feature_Vector: [1.0, 1.0, 0.0, 0.45657944679260254, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3826846480369568, 0.0]",1,tweet_9383_206452
8781,6903,"Feature_Vector: [1.0, 1.0, 0.0, 0.37187254428863525, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5009790658950806, 0.0]",1,tweet_6903_602911
1939,3535,"Feature_Vector: [0.0, 0.0, 0.0, 0.505036473274231, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4987293779850006, 0.0]",2,tweet_3535_1277345
9738,5965,"Feature_Vector: [1.0, 1.0, 0.0, 0.45278191566467285, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4354032874107361, 0.0]",1,tweet_5965_271216
6833,7669,"Feature_Vector: [0.0, 0.0, 0.0, 0.26309022307395935, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.36917802691459656, 0.0]",3,tweet_7669_1366775
5615,8540,"Feature_Vector: [0.0, 0.0, 0.0, 0.42846915125846863, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6127685308456421, 0.0]",1,tweet_8540_870579
4120,7207,"Feature_Vector: [1.0, 1.0, 0.0, 0.37746718525886536, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.508985161781311, 0.0]",4,tweet_7207_1155117
1253,8857,"Feature_Vector: [1.0, 0.0, 0.0, 0.4935041069984436, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3834461569786072, 0.0]",3,tweet_8857_1258563
2367,2367,"Feature_Vector: [1.0, 1.0, 0.0, 0.5344723463058472, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5344723463058472, 0.0]",1,tweet_2367_801685
1803,1803,"Feature_Vector: [1.0, 1.0, 0.0, 0.3454034626483917, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3454034626483917, 0.0]",1,tweet_1803_785092
3444,8530,"Feature_Vector: [1.0, 1.0, 0.0, 0.356079638004303, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3493451774120331, 0.0]",3,tweet_8530_1138434
3938,6802,"Feature_Vector: [1.0, 1.0, 0.0, 0.36643362045288086, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5759677886962891, 0.0]",1,tweet_6802_693897
1716,9827,"Feature_Vector: [1.0, 1.0, 0.0, 0.3727174401283264, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2598029375076294, 0.0]",3,tweet_9827_1097990
1846,1846,"Feature_Vector: [1.0, 0.0, 0.0, 0.6440887451171875, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.6440887451171875, 0.0]",1,tweet_1846_986686
4879,7543,"Feature_Vector: [1.0, 1.0, 0.0, 0.3458961844444275, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.23191697895526886, 1.0]",3,tweet_7543_1170893
10088,3290,"Feature_Vector: [1.0, 1.0, 0.0, 0.38132673501968384, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4445568025112152, 0.0]",1,tweet_3290_652675
6937,6937,"Feature_Vector: [1.0, 0.0, 0.0, 0.5574291944503784, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5574291944503784, 0.0]",1,tweet_6937_898031
9923,5037,"Feature_Vector: [1.0, 1.0, 0.0, 0.3168729245662689, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2666979134082794, 0.0]",1,tweet_5037_647357
1534,5108,"Feature_Vector: [1.0, 1.0, 0.0, 0.34169647097587585, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3247130513191223, 0.0]",3,tweet_5108_1266080
6798,3680,"Feature_Vector: [1.0, 1.0, 0.0, 0.5117623209953308, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3595539927482605, 0.0]",1,tweet_3680_535856
6421,2397,"Feature_Vector: [1.0, 1.0, 0.0, 0.407299667596817, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30605122447013855, 0.0]",1,tweet_2397_523193
935,5345,"Feature_Vector: [1.0, 1.0, 0.0, 0.226075679063797, 1.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33658310770988464, 0.0]",2,tweet_5345_1075704
1740,8187,"Feature_Vector: [1.0, 1.0, 0.0, 0.21720798313617706, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.45443570613861084, 0.0]",3,tweet_8187_1271764
3381,3628,"Feature_Vector: [1.0, 1.0, 0.0, 0.4436534643173218, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.29233288764953613, 0.0]",3,tweet_3628_1309438
1857,8663,"Feature_Vector: [0.0, 0.0, 1.0, 0.4934772253036499, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.7080961465835571, 0.0]",1,tweet_8663_356732
8009,5049,"Feature_Vector: [1.0, 0.0, 0.0, 0.3380114436149597, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5315135717391968, 0.0]",1,tweet_5049_223541
6619,9440,"Feature_Vector: [1.0, 1.0, 0.0, 0.3065461218357086, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3178894519805908, 0.0]",1,tweet_9440_186296
7133,3688,"Feature_Vector: [1.0, 1.0, 0.0, 0.42413529753685, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4045058488845825, 0.0]",1,tweet_3688_546792
4386,5067,"Feature_Vector: [1.0, 1.0, 0.0, 0.3761196732521057, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40119946002960205, 0.0]",1,tweet_5067_120169
676,5985,"Feature_Vector: [1.0, 1.0, 0.0, 0.310125470161438, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5068618059158325, 0.0]",3,tweet_5985_1240101
2449,2449,"Feature_Vector: [1.0, 0.0, 1.0, 0.4781516492366791, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.4781516492366791, 0.0]",1,tweet_2449_803356
9659,7496,"Feature_Vector: [1.0, 1.0, 0.0, 0.36609169840812683, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36069756746292114, 0.0]",1,tweet_7496_269426
3639,3639,"Feature_Vector: [1.0, 1.0, 0.0, 0.3891374468803406, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3891374468803406, 0.0]",1,tweet_3639_829646
505,5417,"Feature_Vector: [1.0, 0.0, 0.0, 0.35936111211776733, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.8675563335418701, 0.0]",1,tweet_5417_305029
2422,2422,"Feature_Vector: [1.0, 0.0, 0.0, 0.44938018918037415, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.44938018918037415, 0.0]",1,tweet_2422_992343
955,4565,"Feature_Vector: [1.0, 1.0, 0.0, 0.2880544364452362, 1.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33127841353416443, 0.0]",1,tweet_4565_320412
9469,7622,"Feature_Vector: [1.0, 1.0, 0.0, 0.4337221682071686, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4539681077003479, 0.0]",1,tweet_7622_262038
1212,2846,"Feature_Vector: [1.0, 1.0, 0.0, 0.25808456540107727, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33284562826156616, 0.0]",3,tweet_2846_1082010
1401,1401,"Feature_Vector: [1.0, 1.0, 0.0, 0.3121688961982727, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3121688961982727, 0.0]",1,tweet_1401_776911
8812,9282,"Feature_Vector: [1.0, 1.0, 0.0, 0.21475474536418915, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35441717505455017, 0.0]",3,tweet_9282_1213004
1333,1333,"Feature_Vector: [1.0, 1.0, 0.0, 0.30504825711250305, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.30504825711250305, 0.0]",1,tweet_1333_981399
6893,6893,"Feature_Vector: [0.0, 0.0, 1.0, 0.4468768835067749, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.4468768835067749, 0.0]",1,tweet_6893_896407
696,4640,"Feature_Vector: [1.0, 1.0, 0.0, 0.343771755695343, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.33643826842308044, 0.0]",1,tweet_4640_765948
544,8332,"Feature_Vector: [0.0, 0.0, 0.0, 0.41893884539604187, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3077646493911743, 0.0]",2,tweet_8332_1235127
1252,9126,"Feature_Vector: [1.0, 0.0, 0.0, 0.2250405102968216, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.6790704727172852, 0.0]",1,tweet_9126_330760
9603,3071,"Feature_Vector: [1.0, 0.0, 0.0, 0.4881405830383301, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3828759789466858, 0.0]",1,tweet_3071_267896
8771,1213,"Feature_Vector: [1.0, 1.0, 0.0, 0.3638172745704651, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3689339756965637, 0.0]",1,tweet_1213_602332
5881,5881,"Feature_Vector: [1.0, 1.0, 0.0, 0.37939608097076416, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37939608097076416, 0.0]",1,tweet_5881_1017798
3224,4399,"Feature_Vector: [1.0, 1.0, 0.0, 0.4357036352157593, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.46550697088241577, 0.0]",1,tweet_4399_817646
4470,1984,"Feature_Vector: [1.0, 1.0, 0.0, 0.25129419565200806, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7161551713943481, 0.0]",1,tweet_1984_848576
8647,1123,"Feature_Vector: [1.0, 1.0, 0.0, 0.41529563069343567, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4119739532470703, 0.0]",1,tweet_1123_239068
3549,4508,"Feature_Vector: [1.0, 1.0, 0.0, 0.3663483262062073, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2929632365703583, 0.0]",1,tweet_4508_98732
6565,6565,"Feature_Vector: [1.0, 1.0, 0.0, 0.3254226744174957, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3254226744174957, 0.0]",1,tweet_6565_892110
1234,2692,"Feature_Vector: [1.0, 1.0, 0.0, 0.4846760630607605, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4325993061065674, 0.0]",1,tweet_2692_666953
5432,6183,"Feature_Vector: [1.0, 1.0, 0.0, 0.3225289285182953, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44742706418037415, 0.0]",3,tweet_6183_1180335
6859,9961,"Feature_Vector: [1.0, 1.0, 0.0, 0.33406877517700195, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.41646620631217957, 0.0]",1,tweet_9961_722560
3156,7779,"Feature_Vector: [1.0, 1.0, 0.0, 0.33715879917144775, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37539729475975037, 0.0]",3,tweet_7779_1132614
10193,1417,"Feature_Vector: [0.0, 0.0, 0.0, 0.47165074944496155, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.21839572489261627, 0.0]",1,tweet_1417_286537
1858,6260,"Feature_Vector: [0.0, 0.0, 0.0, 0.443956196308136, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3496902287006378, 0.0]",2,tweet_6260_1275293
4043,4043,"Feature_Vector: [1.0, 1.0, 0.0, 0.3708574175834656, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3708574175834656, 0.0]",1,tweet_4043_840067
6087,5972,"Feature_Vector: [1.0, 1.0, 0.0, 0.2980545461177826, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.7603167295455933, 0.0]",1,tweet_5972_511526
3354,1435,"Feature_Vector: [1.0, 1.0, 0.0, 0.39059993624687195, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.44878944754600525, 0.0]",1,tweet_1435_412910
2287,8552,"Feature_Vector: [0.0, 0.0, 0.0, 0.5511510968208313, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.24281595647335052, 0.0]",2,tweet_8552_1286149
179,3533,"Feature_Vector: [1.0, 0.0, 0.0, 0.36479073762893677, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3677809238433838, 0.0]",3,tweet_3533_1223186
4673,3487,"Feature_Vector: [1.0, 1.0, 0.0, 0.31947872042655945, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]",1,tweet_3487_853390
9526,1533,"Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35346007347106934, 0.0]",1,tweet_1533_629842
6468,7164,"Feature_Vector: [0.0, 0.0, 0.0, 0.36769765615463257, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4096059799194336, 0.0]",1,tweet_7164_182819
4457,4457,"Feature_Vector: [1.0, 1.0, 0.0, 0.4762009084224701, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4762009084224701, 0.0]",1,tweet_4457_848249
3217,9404,"Feature_Vector: [1.0, 1.0, 0.0, 0.3578931391239166, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.43436485528945923, 0.0]",1,tweet_9404_89112
2040,9171,"Feature_Vector: [1.0, 1.0, 0.0, 0.26517993211746216, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44777077436447144, 0.0]",3,tweet_9171_1105525
9483,5297,"Feature_Vector: [1.0, 1.0, 0.0, 0.3810643255710602, 1.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6814850568771362, 0.0]",1,tweet_5297_627306
2302,2302,"Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]",1,tweet_2302_797160
3688,7701,"Feature_Vector: [1.0, 1.0, 0.0, 0.4045058488845825, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37347468733787537, 0.0]",3,tweet_7701_1144643
8777,8777,"Feature_Vector: [1.0, 0.0, 0.0, 0.5656849145889282, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.5656849145889282, 0.0]",1,tweet_8777_935999
9383,1494,"Feature_Vector: [1.0, 1.0, 0.0, 0.3826846480369568, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.606764554977417, 0.0]",1,tweet_1494_623257
9806,6686,"Feature_Vector: [1.0, 1.0, 1.0, 0.48038873076438904, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.606995165348053, 0.0]",1,tweet_6686_750308
10150,1494,"Feature_Vector: [1.0, 1.0, 0.0, 0.45826107263565063, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.606764554977417, 0.0]",1,tweet_1494_1046433
2407,7315,"Feature_Vector: [1.0, 1.0, 0.0, 0.31149595975875854, 1.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.22291137278079987, 0.0]",2,tweet_7315_1115514
7055,9258,"Feature_Vector: [1.0, 1.0, 0.0, 0.3675307333469391, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44137483835220337, 0.0]",3,tweet_9258_1200843
3487,5881,"Feature_Vector: [1.0, 1.0, 1.0, 0.6530749797821045, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.37939608097076416, 0.0]",1,tweet_5881_1000260
2159,3082,"Feature_Vector: [1.0, 1.0, 0.0, 0.25570884346961975, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5919924974441528, 0.0]",1,tweet_3082_988809
4633,6303,"Feature_Vector: [1.0, 1.0, 0.0, 0.46397024393081665, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45841148495674133, 0.0]",1,tweet_6303_128976
1446,6204,"Feature_Vector: [1.0, 1.0, 0.0, 0.25631222128868103, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4204309582710266, 0.0]",3,tweet_6204_1089815
6408,5525,"Feature_Vector: [1.0, 1.0, 0.0, 0.48257309198379517, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44605177640914917, 0.0]",1,tweet_5525_180970
2907,9373,"Feature_Vector: [1.0, 1.0, 0.0, 0.43354088068008423, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5133413672447205, 0.0]",3,tweet_9373_1126564
4267,876,"Feature_Vector: [1.0, 1.0, 0.0, 0.4675308167934418, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5956830382347107, 0.0]",1,tweet_876_118181
5512,7618,"Feature_Vector: [1.0, 0.0, 0.0, 0.2754656970500946, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.44048747420310974, 0.0]",2,tweet_7618_1349009
7270,7270,"Feature_Vector: [0.0, 0.0, 0.0, 0.3735498785972595, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3735498785972595, 0.0]",1,tweet_7270_726969
3386,3386,"Feature_Vector: [0.0, 0.0, 0.0, 0.3910974860191345, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.3910974860191345, 0.0]",1,tweet_3386_688324
8556,8556,"Feature_Vector: [1.0, 1.0, 1.0, 0.5624136924743652, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.5624136924743652, 0.0]",1,tweet_8556_1034338
5645,5645,"Feature_Vector: [1.0, 1.0, 1.0, 0.6468755006790161, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6468755006790161, 0.0]",1,tweet_5645_710789
5413,6024,"Feature_Vector: [1.0, 1.0, 0.0, 0.3690154254436493, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.4011073708534241, 0.0]",3,tweet_6024_1179989
242,4895,"Feature_Vector: [1.0, 1.0, 0.0, 0.4232395589351654, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4316149055957794, 0.0]",1,tweet_4895_6798
1616,6231,"Feature_Vector: [1.0, 1.0, 0.0, 0.27673348784446716, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2890709638595581, 0.0]",3,tweet_6231_1094944
4343,7743,"Feature_Vector: [1.0, 0.0, 0.0, 0.6884174942970276, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3462629020214081, 0.0]",3,tweet_7743_1327430
4482,6489,"Feature_Vector: [1.0, 1.0, 0.0, 0.12395750731229782, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.24127022922039032, 0.0]",2,tweet_6489_1330128
3195,4582,"Feature_Vector: [1.0, 1.0, 0.0, 0.41611403226852417, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2457858771085739, 0.0]",3,tweet_4582_1305605
9912,7405,"Feature_Vector: [1.0, 1.0, 0.0, 0.37140628695487976, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3886222243309021, 0.0]",1,tweet_7405_1044387
4439,1562,"Feature_Vector: [1.0, 1.0, 0.0, 0.385670930147171, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.40008413791656494, 0.0]",1,tweet_1562_121893
994,5503,"Feature_Vector: [1.0, 1.0, 0.0, 0.4938614070415497, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3729456961154938, 0.0]",1,tweet_5503_25215
7629,3956,"Feature_Vector: [1.0, 1.0, 0.0, 0.3523772060871124, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3400883078575134, 0.0]",1,tweet_3956_213910
4245,7979,"Feature_Vector: [1.0, 1.0, 0.0, 0.14470288157463074, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6087115406990051, 0.0]",1,tweet_7979_696929
7441,921,"Feature_Vector: [1.0, 1.0, 0.0, 0.3819774389266968, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3357084393501282, 0.0]",1,tweet_921_557320
805,6979,"Feature_Vector: [1.0, 1.0, 0.0, 0.33452069759368896, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3456503450870514, 0.0]",1,tweet_6979_976012
9779,22,"Feature_Vector: [1.0, 1.0, 0.0, 0.3368716835975647, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5629552006721497, 0.0]",1,tweet_22_1043421
7940,4570,"Feature_Vector: [1.0, 1.0, 0.0, 0.34710946679115295, 0.0]","Feature_Vector: [0.0, 0.0, 0.0, 0.48757606744766235, 0.0]",1,tweet_4570_1030692
7015,8660,"Feature_Vector: [1.0, 1.0, 0.0, 0.2195589691400528, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5584698915481567, 0.0]",1,tweet_8660_542999
4049,678,"Feature_Vector: [1.0, 1.0, 0.0, 0.16306175291538239, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.21086247265338898, 0.0]",1,tweet_678_840585
7399,2185,"Feature_Vector: [1.0, 1.0, 0.0, 0.3126131296157837, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.36677345633506775, 0.0]",1,tweet_2185_206982
1872,9539,"Feature_Vector: [1.0, 1.0, 0.0, 0.36237064003944397, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5386404991149902, 0.0]",1,tweet_9539_673792
3401,10140,"Feature_Vector: [1.0, 1.0, 0.0, 0.09079723805189133, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.14018723368644714, 0.0]",3,tweet_10140_1137426
8962,8962,"Feature_Vector: [1.0, 1.0, 0.0, 0.32783839106559753, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.32783839106559753, 0.0]",1,tweet_8962_939571
2108,4976,"Feature_Vector: [1.0, 0.0, 1.0, 0.5527974963188171, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6902287602424622, 0.0]",1,tweet_4976_675574
4707,4707,"Feature_Vector: [0.0, 0.0, 1.0, 0.5377150177955627, 0.0]","Feature_Vector: [0.0, 0.0, 1.0, 0.5377150177955627, 0.0]",1,tweet_4707_854319
9526,2096,"Feature_Vector: [0.0, 0.0, 0.0, 0.4491249620914459, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.26092013716697693, 0.0]",1,tweet_2096_264175
5967,6782,"Feature_Vector: [1.0, 1.0, 0.0, 0.4404415786266327, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.2907254993915558, 0.0]",3,tweet_6782_1187839
6903,9811,"Feature_Vector: [1.0, 1.0, 0.0, 0.5009790658950806, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.44920361042022705, 0.0]",1,tweet_9811_897462
1110,6426,"Feature_Vector: [1.0, 1.0, 0.0, 0.45521828532218933, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.45854485034942627, 0.0]",1,tweet_6426_27740
940,940,"Feature_Vector: [1.0, 1.0, 0.0, 0.38844943046569824, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.38844943046569824, 0.0]",1,tweet_940_769075
2302,2302,"Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5559972524642944, 0.0]",1,tweet_2302_799729
8314,9520,"Feature_Vector: [1.0, 1.0, 0.0, 0.39234939217567444, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.5417155027389526, 0.0]",1,tweet_9520_586864
5996,9660,"Feature_Vector: [1.0, 1.0, 0.0, 0.3780944049358368, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.35313737392425537, 0.0]",1,tweet_9660_507096
5194,2998,"Feature_Vector: [1.0, 1.0, 0.0, 0.3219694495201111, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.4467743933200836, 0.0]",1,tweet_2998_147051
8368,9880,"Feature_Vector: [1.0, 1.0, 0.0, 0.3468688726425171, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.34817954897880554, 0.0]",1,tweet_9880_588443
2323,4345,"Feature_Vector: [1.0, 1.0, 0.0, 0.10108299553394318, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.20668163895606995, 0.0]",3,tweet_4345_1112590
4869,7702,"Feature_Vector: [1.0, 1.0, 0.0, 0.41525977849960327, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.3485317826271057, 0.0]",1,tweet_7702_136547
9942,4976,"Feature_Vector: [1.0, 1.0, 0.0, 0.21475474536418915, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.6902287602424622, 0.0]",1,tweet_4976_1044815
2332,2332,"Feature_Vector: [1.0, 1.0, 1.0, 0.6547492742538452, 0.0]","Feature_Vector: [1.0, 1.0, 1.0, 0.6547492742538452, 0.0]",1,tweet_2332_991046
2412,3962,"Feature_Vector: [1.0, 0.0, 0.0, 0.4480321705341339, 0.0]","Feature_Vector: [1.0, 0.0, 1.0, 0.5622205138206482, 0.0]",1,tweet_3962_992157
3956,8392,"Feature_Vector: [1.0, 1.0, 0.0, 0.3400883078575134, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.23098446428775787, 0.0]",3,tweet_8392_1150991
6223,1988,"Feature_Vector: [0.0, 0.0, 0.0, 0.46509334444999695, 0.0]","Feature_Vector: [1.0, 0.0, 0.0, 0.3979315161705017, 0.0]",1,tweet_1988_175942
5871,5871,"Feature_Vector: [1.0, 1.0, 0.0, 0.486001580953598, 0.0]","Feature_Vector: [1.0, 1.0, 0.0, 0.486001580953598, 0.0]",1,tweet_5871_878503
