source_id,target_id,mediator_ids,full_path,hop_count
488,9659,"[1560, 7496]","[488, 1560, 7496, 9659]",3
2749,7723,"[6542, 5996, 230]","[2749, 6542, 5996, 230, 7723]",4
3168,7276,"[1915, 2950, 5645]","[3168, 1915, 2950, 5645, 7276]",4
7918,10143,"[9649, 9855, 10094, 10140]","[7918, 9649, 9855, 10094, 10140, 10143]",5
902,7979,"[9781, 10057, 8250, 660, 4267]","[902, 9781, 10057, 8250, 660, 4267, 7979]",6
9484,1975,"[960, 2527]","[9484, 960, 2527, 1975]",3
2438,7502,"[4527, 7271]","[2438, 4527, 7271, 7502]",3
6408,846,"[3894, 7955, 5034]","[6408, 3894, 7955, 5034, 846]",4
6626,7609,"[9598, 10128, 2743, 8366, 8657]","[6626, 9598, 10128, 2743, 8366, 8657, 7609]",6
10046,555,"[3741, 2934, 8394, 2640, 4871]","[10046, 3741, 2934, 8394, 2640, 4871, 555]",6
1776,3316,"[6763, 7723, 738, 1398, 4666]","[1776, 6763, 7723, 738, 1398, 4666, 3316]",6
6869,8366,"[1885, 8835]","[6869, 1885, 8835, 8366]",3
4542,3171,"[658, 64, 4711, 5902, 5403]","[4542, 658, 64, 4711, 5902, 5403, 3171]",6
4479,6233,"[8636, 7868, 9304, 4399]","[4479, 8636, 7868, 9304, 4399, 6233]",5
2868,3453,"[7880, 1832, 5827, 2948]","[2868, 7880, 1832, 5827, 2948, 3453]",5
6505,9681,"[8573, 1690]","[6505, 8573, 1690, 9681]",3
1062,9705,"[1424, 4698, 10043, 45, 9126]","[1062, 1424, 4698, 10043, 45, 9126, 9705]",6
8493,7308,"[7475, 9770, 6639, 3476]","[8493, 7475, 9770, 6639, 3476, 7308]",5
5990,2893,"[4830, 7841, 7597]","[5990, 4830, 7841, 7597, 2893]",4
533,1615,"[1283, 5353, 5373, 6701, 9895]","[533, 1283, 5353, 5373, 6701, 9895, 1615]",6
9485,8084,"[3749, 7994]","[9485, 3749, 7994, 8084]",3
5796,10015,"[9970, 8074, 2584]","[5796, 9970, 8074, 2584, 10015]",4
2142,4267,"[1455, 9832, 4130, 8336, 8531]","[2142, 1455, 9832, 4130, 8336, 8531, 4267]",6
9568,2918,"[1741, 4830, 5620, 594]","[9568, 1741, 4830, 5620, 594, 2918]",5
7258,5252,"[7390, 9894]","[7258, 7390, 9894, 5252]",3
3708,8250,"[5468, 10103, 10175, 7700, 5944]","[3708, 5468, 10103, 10175, 7700, 5944, 8250]",6
6753,8621,"[8330, 9506, 7900, 311, 7451]","[6753, 8330, 9506, 7900, 311, 7451, 8621]",6
2354,8955,"[15, 6344, 9579, 9828, 9130]","[2354, 15, 6344, 9579, 9828, 9130, 8955]",6
9577,6626,"[7858, 4233, 2412, 9539, 5417]","[9577, 7858, 4233, 2412, 9539, 5417, 6626]",6
8794,4685,"[8296, 8420, 8996, 4507, 996]","[8794, 8296, 8420, 8996, 4507, 996, 4685]",6
2036,7164,"[7277, 8417, 1025, 710]","[2036, 7277, 8417, 1025, 710, 7164]",5
2919,1984,"[4720, 6700, 8375]","[2919, 4720, 6700, 8375, 1984]",4
1710,9910,"[8140, 8892, 9194]","[1710, 8140, 8892, 9194, 9910]",4
5362,3714,"[7377, 9268]","[5362, 7377, 9268, 3714]",3
6932,3820,"[7951, 2893]","[6932, 7951, 2893, 3820]",3
5052,2932,"[6449, 8963, 6789, 2006, 6076]","[5052, 6449, 8963, 6789, 2006, 6076, 2932]",6
977,7319,"[9463, 5902]","[977, 9463, 5902, 7319]",3
6138,1779,"[4082, 2660, 4110, 9923]","[6138, 4082, 2660, 4110, 9923, 1779]",5
4502,2206,"[5089, 6720, 6678, 9049, 9290]","[4502, 5089, 6720, 6678, 9049, 9290, 2206]",6
216,3632,"[6763, 9545, 9814, 3843]","[216, 6763, 9545, 9814, 3843, 3632]",5
380,9300,"[3210, 8599, 2416, 8353]","[380, 3210, 8599, 2416, 8353, 9300]",5
5056,8439,"[8296, 8420]","[5056, 8296, 8420, 8439]",3
784,4550,"[9850, 10110, 10147, 4314]","[784, 9850, 10110, 10147, 4314, 4550]",5
8635,4637,"[6507, 8378, 5705, 4521]","[8635, 6507, 8378, 5705, 4521, 4637]",5
6538,10196,"[7820, 10140, 10156]","[6538, 7820, 10140, 10156, 10196]",4
7388,7561,"[7538, 8945, 4670, 7369]","[7388, 7538, 8945, 4670, 7369, 7561]",5
4633,3071,"[557, 10015]","[4633, 557, 10015, 3071]",3
2995,3340,"[3375, 4444, 6985]","[2995, 3375, 4444, 6985, 3340]",4
9800,9779,"[9301, 1891, 3478, 8010, 8259]","[9800, 9301, 1891, 3478, 8010, 8259, 9779]",6
7386,8824,"[1252, 8146, 8738, 8974]","[7386, 1252, 8146, 8738, 8974, 8824]",5
8328,5579,"[3160, 5374, 1162, 10149, 10162]","[8328, 3160, 5374, 1162, 10149, 10162, 5579]",6
529,2940,"[8222, 9929, 9941, 4570]","[529, 8222, 9929, 9941, 4570, 2940]",5
3034,7700,"[8139, 4602, 1181, 7077]","[3034, 8139, 4602, 1181, 7077, 7700]",5
1679,4236,"[7890, 80, 3582, 2792]","[1679, 7890, 80, 3582, 2792, 4236]",5
1055,9231,"[6243, 5539, 8663, 5875, 2020]","[1055, 6243, 5539, 8663, 5875, 2020, 9231]",6
116,8296,"[5567, 8896, 10006, 7178, 862]","[116, 5567, 8896, 10006, 7178, 862, 8296]",6
4393,9121,"[5870, 8486, 10136, 10059]","[4393, 5870, 8486, 10136, 10059, 9121]",5
5407,5404,"[3557, 1502, 3965, 566, 1169]","[5407, 3557, 1502, 3965, 566, 1169, 5404]",6
5720,1494,"[12, 10014, 1291, 6026, 7018]","[5720, 12, 10014, 1291, 6026, 7018, 1494]",6
4007,3249,"[9843, 44]","[4007, 9843, 44, 3249]",3
1943,10156,"[2402, 9334, 9966]","[1943, 2402, 9334, 9966, 10156]",4
623,8077,"[628, 4476]","[623, 628, 4476, 8077]",3
1181,3597,"[8892, 8946, 4507]","[1181, 8892, 8946, 4507, 3597]",4
6824,876,"[1228, 7700, 5470, 3741]","[6824, 1228, 7700, 5470, 3741, 876]",5
94,7723,"[3336, 8006, 9976, 10025, 8540]","[94, 3336, 8006, 9976, 10025, 8540, 7723]",6
5718,6146,"[9748, 4033]","[5718, 9748, 4033, 6146]",3
2524,10144,"[9957, 5669, 923, 3548]","[2524, 9957, 5669, 923, 3548, 10144]",5
6453,6978,"[3487, 5839, 601, 9030]","[6453, 3487, 5839, 601, 9030, 6978]",5
5029,9195,"[5179, 7507, 8679]","[5029, 5179, 7507, 8679, 9195]",4
920,7700,"[3829, 5851]","[920, 3829, 5851, 7700]",3
8712,2027,"[9615, 9976, 7087]","[8712, 9615, 9976, 7087, 2027]",4
6,8749,"[3555, 8475, 8482, 8056, 7684]","[6, 3555, 8475, 8482, 8056, 7684, 8749]",6
3086,9024,"[7316, 7477]","[3086, 7316, 7477, 9024]",3
185,5241,"[995, 4023, 8824, 1811, 5771]","[185, 995, 4023, 8824, 1811, 5771, 5241]",6
9395,8326,"[3314, 7154, 9198]","[9395, 3314, 7154, 9198, 8326]",4
4434,10081,"[6422, 9039, 9649]","[4434, 6422, 9039, 9649, 10081]",4
661,2185,"[106, 6771, 2127]","[661, 106, 6771, 2127, 2185]",4
7853,3983,"[1741, 4570, 876, 4601]","[7853, 1741, 4570, 876, 4601, 3983]",5
9493,10066,"[7700, 9791, 5534, 8486]","[9493, 7700, 9791, 5534, 8486, 10066]",5
3060,9640,"[3421, 7692, 8238]","[3060, 3421, 7692, 8238, 9640]",4
6071,6739,"[8376, 7880, 3249]","[6071, 8376, 7880, 3249, 6739]",4
130,9688,"[459, 7288, 9211]","[130, 459, 7288, 9211, 9688]",4
9753,3116,"[3100, 5966, 8385, 10001]","[9753, 3100, 5966, 8385, 10001, 3116]",5
4897,7087,"[7033, 9124, 7369, 3157]","[4897, 7033, 9124, 7369, 3157, 7087]",5
3200,6678,"[3867, 4069, 106, 3020]","[3200, 3867, 4069, 106, 3020, 6678]",5
7502,4247,"[4867, 120, 266, 3937]","[7502, 4867, 120, 266, 3937, 4247]",5
1438,10109,"[9626, 2860, 106, 1891]","[1438, 9626, 2860, 106, 1891, 10109]",5
6364,9531,"[7481, 8948, 3632, 643]","[6364, 7481, 8948, 3632, 643, 9531]",5
6006,677,"[7591, 9739, 10063]","[6006, 7591, 9739, 10063, 677]",4
7210,5534,"[5042, 7171, 311, 9038, 8673]","[7210, 5042, 7171, 311, 9038, 8673, 5534]",6
593,7401,"[4521, 5516, 2020]","[593, 4521, 5516, 2020, 7401]",4
9225,9377,"[9929, 6861, 9791]","[9225, 9929, 6861, 9791, 9377]",4
5555,9450,"[9895, 9527, 4687]","[5555, 9895, 9527, 4687, 9450]",4
3610,1779,"[6357, 7563, 6383, 4728]","[3610, 6357, 7563, 6383, 4728, 1779]",5
2328,3695,"[8233, 2667, 7701]","[2328, 8233, 2667, 7701, 3695]",4
7781,9894,"[8303, 8597]","[7781, 8303, 8597, 9894]",3
2488,9966,"[3250, 7059, 7470, 7711]","[2488, 3250, 7059, 7470, 7711, 9966]",5
4450,2506,"[5615, 2280]","[4450, 5615, 2280, 2506]",3
6216,7653,"[6755, 7502]","[6216, 6755, 7502, 7653]",3
7499,3962,"[8366, 4687]","[7499, 8366, 4687, 3962]",3
4657,10156,"[7696, 9649, 10078, 10140]","[4657, 7696, 9649, 10078, 10140, 10156]",5
2373,8769,"[5368, 1392, 3965, 5237]","[2373, 5368, 1392, 3965, 5237, 8769]",5
1774,7176,"[7249, 3892, 2908, 3095]","[1774, 7249, 3892, 2908, 3095, 7176]",5
9725,9166,"[9814, 9527, 8558, 3044]","[9725, 9814, 9527, 8558, 3044, 9166]",5
3976,5810,"[1414, 4658, 433]","[3976, 1414, 4658, 433, 5810]",4
4594,3736,"[5944, 6945]","[4594, 5944, 6945, 3736]",3
917,4627,"[10193, 6493, 1813]","[917, 10193, 6493, 1813, 4627]",4
4024,9605,"[5070, 8122, 9347]","[4024, 5070, 8122, 9347, 9605]",4
9173,6764,"[8296, 9612, 9970, 4836, 9779]","[9173, 8296, 9612, 9970, 4836, 9779, 6764]",6
5616,3803,"[2431, 5345]","[5616, 2431, 5345, 3803]",3
5558,4346,"[6159, 9805, 1578, 7853, 5252]","[5558, 6159, 9805, 1578, 7853, 5252, 4346]",6
8305,5019,"[9843, 3618]","[8305, 9843, 3618, 5019]",3
8041,8336,"[9721, 8847, 2020, 4322, 8746]","[8041, 9721, 8847, 2020, 4322, 8746, 8336]",6
286,9908,"[7700, 6902, 8366]","[286, 7700, 6902, 8366, 9908]",4
7859,4476,"[8172, 10065]","[7859, 8172, 10065, 4476]",3
1935,4836,"[7460, 8506, 1580, 837]","[1935, 7460, 8506, 1580, 837, 4836]",5
9682,8835,"[9446, 10000, 10039, 5417, 4111]","[9682, 9446, 10000, 10039, 5417, 4111, 8835]",6
8126,5669,"[249, 696, 1971]","[8126, 249, 696, 1971, 5669]",4
3355,7790,"[3892, 4965, 7664, 3278]","[3355, 3892, 4965, 7664, 3278, 7790]",5
8950,9406,"[9297, 10066, 9377, 9547]","[8950, 9297, 10066, 9377, 9547, 9406]",5
3236,8397,"[9585, 193]","[3236, 9585, 193, 8397]",3
6985,7622,"[8296, 10092]","[6985, 8296, 10092, 7622]",3
9245,9126,"[3153, 3475, 2460, 1914, 3632]","[9245, 3153, 3475, 2460, 1914, 3632, 9126]",6
2817,3741,"[7700, 876, 9531]","[2817, 7700, 876, 9531, 3741]",4
8288,10196,"[8421, 9032, 10156]","[8288, 8421, 9032, 10156, 10196]",4
4622,7880,"[7481, 8948, 10175, 3632, 8480]","[4622, 7481, 8948, 10175, 3632, 8480, 7880]",6
3487,9319,"[10043, 4771, 3721, 7955, 8966]","[3487, 10043, 4771, 3721, 7955, 8966, 9319]",6
6353,6618,"[6002, 5238, 4206, 9832, 862]","[6353, 6002, 5238, 4206, 9832, 862, 6618]",6
4998,6823,"[9003, 10162, 6729]","[4998, 9003, 10162, 6729, 6823]",4
7625,4233,"[4536, 8663]","[7625, 4536, 8663, 4233]",3
5019,3024,"[9526, 2860, 6070, 9931, 3073]","[5019, 9526, 2860, 6070, 9931, 3073, 3024]",6
58,9843,"[5132, 7492, 4728]","[58, 5132, 7492, 4728, 9843]",4
6495,2460,"[6934, 8624, 4921, 5322, 3803]","[6495, 6934, 8624, 4921, 5322, 3803, 2460]",6
519,7838,"[4717, 7195, 901, 8777]","[519, 4717, 7195, 901, 8777, 7838]",5
102,3139,"[4658, 2158, 7465]","[102, 4658, 2158, 7465, 3139]",4
458,5417,"[4550, 2059, 4631, 5938, 8374]","[458, 4550, 2059, 4631, 5938, 8374, 5417]",6
1238,8768,"[8660, 994, 2941]","[1238, 8660, 994, 2941, 8768]",4
3818,2127,"[9995, 5614, 7685, 5845, 9361]","[3818, 9995, 5614, 7685, 5845, 9361, 2127]",6
5303,8283,"[7391, 7529, 3632, 9126, 8186]","[5303, 7391, 7529, 3632, 9126, 8186, 8283]",6
5999,2893,"[8853, 9987]","[5999, 8853, 9987, 2893]",3
5238,5265,"[5616, 8290, 4368]","[5238, 5616, 8290, 4368, 5265]",4
8059,9079,"[7073, 7979]","[8059, 7073, 7979, 9079]",3
6616,8144,"[8875, 9295, 3554, 4717, 7309]","[6616, 8875, 9295, 3554, 4717, 7309, 8144]",6
3430,9339,"[6570, 10154, 3632, 644]","[3430, 6570, 10154, 3632, 644, 9339]",5
2540,643,"[7038, 3632]","[2540, 7038, 3632, 643]",3
2874,2239,"[7653, 9579, 4921]","[2874, 7653, 9579, 4921, 2239]",4
9906,10097,"[8660, 9831]","[9906, 8660, 9831, 10097]",3
7609,9118,"[9879, 6802]","[7609, 9879, 6802, 9118]",3
3339,3741,"[8657, 2210, 1525]","[3339, 8657, 2210, 1525, 3741]",4
5293,9358,"[7461, 1307, 3735, 8193]","[5293, 7461, 1307, 3735, 8193, 9358]",5
6600,560,"[7850, 9544]","[6600, 7850, 9544, 560]",3
4890,8705,"[9579, 8124]","[4890, 9579, 8124, 8705]",3
678,1215,"[7308, 1369]","[678, 7308, 1369, 1215]",3
2826,4673,"[5241, 5944]","[2826, 5241, 5944, 4673]",3
936,10149,"[2157, 6754, 7102, 10001, 7395]","[936, 2157, 6754, 7102, 10001, 7395, 10149]",6
2203,2411,"[8942, 9585, 8148, 3537, 4236]","[2203, 8942, 9585, 8148, 3537, 4236, 2411]",6
3268,1317,"[10193, 578, 7089]","[3268, 10193, 578, 7089, 1317]",4
9958,8270,"[7185, 279, 5375]","[9958, 7185, 279, 5375, 8270]",4
6315,9092,"[4343, 7311]","[6315, 4343, 7311, 9092]",3
6242,3019,"[7700, 8586, 1440, 1620, 8726]","[6242, 7700, 8586, 1440, 1620, 8726, 3019]",6
8297,6101,"[9672, 10023]","[8297, 9672, 10023, 6101]",3
8330,8394,"[9779, 9946, 9338]","[8330, 9779, 9946, 9338, 8394]",4
3709,3867,"[5197, 1550, 6191, 10059]","[3709, 5197, 1550, 6191, 10059, 3867]",5
17,4449,"[1306, 8828, 1176]","[17, 1306, 8828, 1176, 4449]",4
8906,9520,"[3565, 3711, 8873]","[8906, 3565, 3711, 8873, 9520]",4
8139,6448,"[3098, 9300, 6387, 9511, 7652]","[8139, 3098, 9300, 6387, 9511, 7652, 6448]",6
7911,2658,"[1857, 4826, 1891, 1130, 3596]","[7911, 1857, 4826, 1891, 1130, 3596, 2658]",6
1370,5201,"[7242, 8480, 2826, 8296]","[1370, 7242, 8480, 2826, 8296, 5201]",5
1941,1578,"[8296, 9102, 5006, 6046]","[1941, 8296, 9102, 5006, 6046, 1578]",5
8022,10150,"[8639, 9615, 9634, 4826, 7277]","[8022, 8639, 9615, 9634, 4826, 7277, 10150]",6
8191,9263,"[2180, 4361, 8695, 9071]","[8191, 2180, 4361, 8695, 9071, 9263]",5
6031,8110,"[7979, 2386]","[6031, 7979, 2386, 8110]",3
2687,7491,"[3291, 6916]","[2687, 3291, 6916, 7491]",3
1848,9048,"[3641, 3598]","[1848, 3641, 3598, 9048]",3
4117,6797,"[1647, 960, 8657, 3646, 4057]","[4117, 1647, 960, 8657, 3646, 4057, 6797]",6
1558,5093,"[3151, 4462, 8954, 3584]","[1558, 3151, 4462, 8954, 3584, 5093]",5
4392,7578,"[7242, 3649, 4386]","[4392, 7242, 3649, 4386, 7578]",4
7440,8663,"[9577, 1811, 1528, 1357, 6355]","[7440, 9577, 1811, 1528, 1357, 6355, 8663]",6
8640,7900,"[9746, 9093]","[8640, 9746, 9093, 7900]",3
1295,5417,"[6399, 7967, 8133, 10055]","[1295, 6399, 7967, 8133, 10055, 5417]",5
6773,9671,"[7700, 5972, 8936, 2601]","[6773, 7700, 5972, 8936, 2601, 9671]",5
10123,9761,"[2446, 7844, 8741, 9393]","[10123, 2446, 7844, 8741, 9393, 9761]",5
3363,6869,"[8946, 279]","[3363, 8946, 279, 6869]",3
717,9605,"[1948, 8882]","[717, 1948, 8882, 9605]",3
3707,8150,"[1706, 6380]","[3707, 1706, 6380, 8150]",3
5972,10045,"[3646, 7875]","[5972, 3646, 7875, 10045]",3
6918,3292,"[3632, 8480, 4175]","[6918, 3632, 8480, 4175, 3292]",4
418,6621,"[8540, 9671]","[418, 8540, 9671, 6621]",3
7228,4735,"[8866, 9850, 10041, 10063, 8104]","[7228, 8866, 9850, 10041, 10063, 8104, 4735]",6
2248,10032,"[3814, 9258, 204]","[2248, 3814, 9258, 204, 10032]",4
1208,800,"[9399, 3803, 9089, 9705, 2996]","[1208, 9399, 3803, 9089, 9705, 2996, 800]",6
8122,7880,"[9657, 6611]","[8122, 9657, 6611, 7880]",3
7378,4545,"[7622, 6325]","[7378, 7622, 6325, 4545]",3
125,3646,"[4392, 2527, 2998, 6907, 2600]","[125, 4392, 2527, 2998, 6907, 2600, 3646]",6
5079,1832,"[5823, 9673, 5927, 2234]","[5079, 5823, 9673, 5927, 2234, 1832]",5
915,7955,"[7093, 6039, 955]","[915, 7093, 6039, 955, 7955]",4
8337,6117,"[967, 1606, 6168, 5786]","[8337, 967, 1606, 6168, 5786, 6117]",5
9048,8250,"[8938, 6666, 3316, 7093]","[9048, 8938, 6666, 3316, 7093, 8250]",5
1045,6102,"[1627, 5678, 10044, 5624]","[1045, 1627, 5678, 10044, 5624, 6102]",5
3054,8714,"[4850, 4419, 1659, 6592]","[3054, 4850, 4419, 1659, 6592, 8714]",5
5367,7133,"[10033, 2395, 7466, 6303]","[5367, 10033, 2395, 7466, 6303, 7133]",5
4517,7766,"[7623, 8093, 1438, 6127]","[4517, 7623, 8093, 1438, 6127, 7766]",5
69,4830,"[2572, 10089, 3095, 10013, 8296]","[69, 2572, 10089, 3095, 10013, 8296, 4830]",6
4214,6069,"[308, 9300, 9529, 7194]","[4214, 308, 9300, 9529, 7194, 6069]",5
5003,8501,"[2513, 6111, 8045]","[5003, 2513, 6111, 8045, 8501]",4
4110,5186,"[5917, 6276, 2307]","[4110, 5917, 6276, 2307, 5186]",4
3701,9126,"[4229, 8663]","[3701, 4229, 8663, 9126]",3
6050,1152,"[2611, 6507, 5253, 762, 9075]","[6050, 2611, 6507, 5253, 762, 9075, 1152]",6
10089,6117,"[9758, 6653]","[10089, 9758, 6653, 6117]",3
5132,5417,"[5099, 876, 2531, 5021, 6604]","[5132, 5099, 876, 2531, 5021, 6604, 5417]",6
4165,9621,"[2004, 8734]","[4165, 2004, 8734, 9621]",3
10031,8660,"[3632, 644, 7723]","[10031, 3632, 644, 7723, 8660]",4
1850,736,"[7864, 10015]","[1850, 7864, 10015, 736]",3
7715,8444,"[9505, 9468, 4486, 7346, 4132]","[7715, 9505, 9468, 4486, 7346, 4132, 8444]",6
4058,1830,"[7758, 8821, 4746, 4753, 9912]","[4058, 7758, 8821, 4746, 4753, 9912, 1830]",6
10108,8933,"[7975, 3324, 1473]","[10108, 7975, 3324, 1473, 8933]",4
1288,1576,"[7979, 3032, 6491, 4224, 1176]","[1288, 7979, 3032, 6491, 4224, 1176, 1576]",6
1334,10139,"[3529, 8225, 9331, 6798, 6786]","[1334, 3529, 8225, 9331, 6798, 6786, 10139]",6
3149,6096,"[8839, 3052, 3258, 9715, 9763]","[3149, 8839, 3052, 3258, 9715, 9763, 6096]",6
1083,5972,"[8385, 8913, 8940, 73, 8113]","[1083, 8385, 8913, 8940, 73, 8113, 5972]",6
650,6836,"[6880, 8382, 1741, 6217]","[650, 6880, 8382, 1741, 6217, 6836]",5
5651,5163,"[1494, 6874, 5748, 5417, 9128]","[5651, 1494, 6874, 5748, 5417, 9128, 5163]",6
3897,9659,"[3818, 6617, 10105, 9789, 901]","[3897, 3818, 6617, 10105, 9789, 901, 9659]",6
9852,6249,"[6715, 8760]","[9852, 6715, 8760, 6249]",3
9468,644,"[689, 3714, 8296, 7700]","[9468, 689, 3714, 8296, 7700, 644]",5
8235,901,"[9313, 1438, 5075, 8446, 9427]","[8235, 9313, 1438, 5075, 8446, 9427, 901]",6
8063,3928,"[3278, 4965, 6018, 10003]","[8063, 3278, 4965, 6018, 10003, 3928]",5
9368,1035,"[7059, 1525, 6056, 6030]","[9368, 7059, 1525, 6056, 6030, 1035]",5
2909,10156,"[6268, 8575]","[2909, 6268, 8575, 10156]",3
6376,3548,"[9126, 1959, 10015, 8336]","[6376, 9126, 1959, 10015, 8336, 3548]",5
242,7700,"[311, 7613, 9550, 10149, 10162]","[242, 311, 7613, 9550, 10149, 10162, 7700]",6
5261,5159,"[996, 4771]","[5261, 996, 4771, 5159]",3
2831,3278,"[8750, 8775, 8480, 7956]","[2831, 8750, 8775, 8480, 7956, 3278]",5
8626,3873,"[7700, 9551]","[8626, 7700, 9551, 3873]",3
9535,1397,"[8470, 3550]","[9535, 8470, 3550, 1397]",3
5371,1650,"[6973, 106]","[5371, 6973, 106, 1650]",3
9158,9518,"[5417, 7385, 2620, 4969, 9446]","[9158, 5417, 7385, 2620, 4969, 9446, 9518]",6
240,7487,"[9733, 2300, 8093, 2180]","[240, 9733, 2300, 8093, 2180, 7487]",5
4447,6786,"[6140, 7561, 6555]","[4447, 6140, 7561, 6555, 6786]",4
2370,7587,"[5925, 8056]","[2370, 5925, 8056, 7587]",3
8659,7634,"[8142, 8124, 2185, 340]","[8659, 8142, 8124, 2185, 340, 7634]",5
229,3113,"[9717, 9352]","[229, 9717, 9352, 3113]",3
1008,9965,"[8168, 7748]","[1008, 8168, 7748, 9965]",3
8934,5345,"[684, 10145, 3270]","[8934, 684, 10145, 3270, 5345]",4
7766,9961,"[9314, 9693]","[7766, 9314, 9693, 9961]",3
6917,7367,"[8838, 9826, 253, 4107, 9219]","[6917, 8838, 9826, 253, 4107, 9219, 7367]",6
4211,7885,"[7344, 9581, 28]","[4211, 7344, 9581, 28, 7885]",4
505,1978,"[1779, 2271, 875, 8587, 3663]","[505, 1779, 2271, 875, 8587, 3663, 1978]",6
539,8760,"[4758, 6197, 7786]","[539, 4758, 6197, 7786, 8760]",4
4251,8104,"[8774, 7700, 4830, 7019]","[4251, 8774, 7700, 4830, 7019, 8104]",5
170,8339,"[1998, 2959]","[170, 1998, 2959, 8339]",3
8192,9529,"[3656, 5983, 8295]","[8192, 3656, 5983, 8295, 9529]",4
3140,4847,"[2332, 1130, 80]","[3140, 2332, 1130, 80, 4847]",4
5417,9572,"[6069, 9330]","[5417, 6069, 9330, 9572]",3
8329,5417,"[8481, 9428, 10098]","[8329, 8481, 9428, 10098, 5417]",4
4807,1191,"[9112, 6780, 5827, 4902, 1321]","[4807, 9112, 6780, 5827, 4902, 1321, 1191]",6
9355,8501,"[510, 927]","[9355, 510, 927, 8501]",3
7299,2369,"[9778, 7085, 8547, 9480, 10133]","[7299, 9778, 7085, 8547, 9480, 10133, 2369]",6
10047,8014,"[4687, 643, 800, 7127, 7923]","[10047, 4687, 643, 800, 7127, 7923, 8014]",6
5057,9393,"[7308, 8945, 9487, 8296, 10157]","[5057, 7308, 8945, 9487, 8296, 10157, 9393]",6
10016,7226,"[5224, 3116]","[10016, 5224, 3116, 7226]",3
8911,1307,"[4224, 7716, 8923, 9729]","[8911, 4224, 7716, 8923, 9729, 1307]",5
2616,7831,"[3548, 6594, 8107, 4111]","[2616, 3548, 6594, 8107, 4111, 7831]",5
5363,9455,"[8754, 9667, 6617, 604]","[5363, 8754, 9667, 6617, 604, 9455]",5
4948,5417,"[6148, 8868]","[4948, 6148, 8868, 5417]",3
3844,3548,"[3977, 6845]","[3844, 3977, 6845, 3548]",3
1282,2867,"[9258, 9686]","[1282, 9258, 9686, 2867]",3
8263,6838,"[9760, 652, 7524, 4687]","[8263, 9760, 652, 7524, 4687, 6838]",5
7951,8771,"[2396, 1811, 1915, 2572]","[7951, 2396, 1811, 1915, 2572, 8771]",5
9613,7424,"[3632, 9126]","[9613, 3632, 9126, 7424]",3
5330,7540,"[6940, 6287, 2180, 7470]","[5330, 6940, 6287, 2180, 7470, 7540]",5
6486,9986,"[5417, 6694, 4507, 5615, 9787]","[6486, 5417, 6694, 4507, 5615, 9787, 9986]",6
5719,7241,"[9592, 9966, 10040, 4806]","[5719, 9592, 9966, 10040, 4806, 7241]",5
358,960,"[5241, 6581]","[358, 5241, 6581, 960]",3
7244,9300,"[7325, 9537, 9611]","[7244, 7325, 9537, 9611, 9300]",4
5299,2557,"[9577, 8631]","[5299, 9577, 8631, 2557]",3
1803,9452,"[7466, 1483, 8540]","[1803, 7466, 1483, 8540, 9452]",4
9690,3232,"[5503, 8531, 7723, 4507]","[9690, 5503, 8531, 7723, 4507, 3232]",5
6399,8938,"[7967, 6475, 2519, 3153]","[6399, 7967, 6475, 2519, 3153, 8938]",5
1889,8409,"[4560, 7563, 9525, 7093]","[1889, 4560, 7563, 9525, 7093, 8409]",5
5485,2391,"[4419, 667, 2613]","[5485, 4419, 667, 2613, 2391]",4
2707,9513,"[6539, 9267, 8141, 8522]","[2707, 6539, 9267, 8141, 8522, 9513]",5
4257,10193,"[8958, 9225, 10097]","[4257, 8958, 9225, 10097, 10193]",4
1152,7093,"[2516, 3030, 9902, 3221]","[1152, 2516, 3030, 9902, 3221, 7093]",5
6903,1535,"[4104, 8819]","[6903, 4104, 8819, 1535]",3
1765,6143,"[3601, 7787, 4930, 4968]","[1765, 3601, 7787, 4930, 4968, 6143]",5
9927,4699,"[1414, 703, 8548, 6229, 7416]","[9927, 1414, 703, 8548, 6229, 7416, 4699]",6
9733,1864,"[7058, 3956, 4279]","[9733, 7058, 3956, 4279, 1864]",4
258,5123,"[4593, 8488]","[258, 4593, 8488, 5123]",3
10111,6982,"[5417, 8366, 8250]","[10111, 5417, 8366, 8250, 6982]",4
292,266,"[572, 5903]","[292, 572, 5903, 266]",3
6168,6870,"[8623, 3632, 5099]","[6168, 8623, 3632, 5099, 6870]",4
6973,8296,"[5201, 8603]","[6973, 5201, 8603, 8296]",3
5923,3108,"[7155, 8615, 4368, 7802]","[5923, 7155, 8615, 4368, 7802, 3108]",5
2516,7979,"[6245, 7962, 8693, 9758, 7073]","[2516, 6245, 7962, 8693, 9758, 7073, 7979]",6
2999,819,"[3290, 9484, 8305, 9124, 2340]","[2999, 3290, 9484, 8305, 9124, 2340, 819]",6
8550,2881,"[5327, 5734, 3487, 8480, 5944]","[8550, 5327, 5734, 3487, 8480, 5944, 2881]",6
8349,9158,"[9728, 9852]","[8349, 9728, 9852, 9158]",3
663,9684,"[4879, 6055, 8703]","[663, 4879, 6055, 8703, 9684]",4
8639,7458,"[9791, 5197, 9198]","[8639, 9791, 5197, 9198, 7458]",4
23,15,"[1864, 3801, 9297, 10066]","[23, 1864, 3801, 9297, 10066, 15]",5
3433,5257,"[5417, 9986, 2907, 765, 2934]","[3433, 5417, 9986, 2907, 765, 2934, 5257]",6
